datetime_beijing,date,hour_beijing,timestamp_original,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,pressure_msl,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,visibility,is_day,weather_description
2026-03-11 00:00,2026-03-11,0,2026-03-11T00:00,6.9,63,0.4,4.6,0.0,0.0,0.0,0,1024.1,1022.6,0,2.1,31,4.0,24140.0,0,晴
2026-03-11 01:00,2026-03-11,1,2026-03-11T01:00,6.5,66,0.6,4.2,0.0,0.0,0.0,0,1023.7,1022.2,0,1.6,27,2.9,24140.0,0,晴
2026-03-11 02:00,2026-03-11,2,2026-03-11T02:00,6.1,74,1.9,4.1,0.0,0.0,0.0,0,1023.8,1022.3,0,1.5,45,2.2,24140.0,0,晴
2026-03-11 03:00,2026-03-11,3,2026-03-11T03:00,5.7,75,1.7,3.7,0.0,0.0,0.0,0,1023.0,1021.5,0,1.1,360,2.2,24140.0,0,晴
2026-03-11 04:00,2026-03-11,4,2026-03-11T04:00,5.3,77,1.6,3.3,0.0,0.0,0.0,0,1022.9,1021.4,0,1.3,304,1.8,24140.0,0,晴
2026-03-11 05:00,2026-03-11,5,2026-03-11T05:00,4.8,79,1.5,2.7,0.0,0.0,0.0,0,1022.9,1021.4,0,2.2,279,2.9,24140.0,0,晴
2026-03-11 06:00,2026-03-11,6,2026-03-11T06:00,4.2,80,1.1,1.8,0.0,0.0,0.0,0,1023.0,1021.5,0,3.1,225,4.3,24140.0,0,晴
2026-03-11 07:00,2026-03-11,7,2026-03-11T07:00,3.3,85,1.0,0.8,0.0,0.0,0.0,0,1023.2,1021.7,0,3.6,225,6.5,24140.0,1,晴
2026-03-11 08:00,2026-03-11,8,2026-03-11T08:00,5.5,81,2.5,3.4,0.0,0.0,0.0,0,1024.2,1022.7,0,2.8,220,6.8,24140.0,1,晴
2026-03-11 09:00,2026-03-11,9,2026-03-11T09:00,9.5,61,2.4,7.5,0.0,0.0,0.0,0,1024.6,1023.1,0,2.1,211,7.2,24140.0,1,晴
2026-03-11 10:00,2026-03-11,10,2026-03-11T10:00,12.8,52,3.2,11.5,0.0,0.0,0.0,0,1024.2,1022.7,0,1.4,180,7.6,24140.0,1,晴
